	name	fold	tstat	pvalue	anova	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	t1_0	t2_60	t3_180	metlin	10-0	13-0	14-0	15-0	16-0	17-0	18-0	2-0	3-0	4-0	5-0	6-0	7-0	9-0	10-60	13-60	14-60	15-60	16-60	17-60	18-60	2-60	3-60	4-60	5-60	6-60	7-60	9-60	10-180	13-180	14-180	15-180	16-180	17-180	18-180	2-180	3-180	4-180	5-180	6-180	7-180	9-180
31	M243T360	2.01986860579908	2.2004807568957	0.0396823970197002	0.00580166931990688	243.145144785769	243.103741581471	243.157535302954	360.352	355.264	373.889	19	6	11	2	http://metlin.scripps.edu/metabo_list.php?mass_min=242&mass_max=242.3	17188124.5975357	20502305.3125	6669109.20911767	4688417.74968549	7856302.99788502	2959337.10769612	9069384.82578252	1725447.16370485	8024880.5955265	1844263.10193656	2409939.56849061	2292169.75124435	3191062.29796063	14048484.1739585	26091370.4755907	41302723.8380974	9858826.93074724	11518757.2109738	18538958.1524017	4171431.95841797	12911658.9643024	13004159.1988531	12057467.4919922	4887172.66814536	19340055.8017464	2726711.81013144	2080369.98203427	28484713.1292837	3281228.25648121	2860592.90992434	1504731.1760259	2219608.00114253	2518097.49798466	7987530.90355379	21385467.3155435	1859302.57481558	10352229.9576571	1186847.94073838	3938521.48371474	4411536.27788274	873208.681325219	3494671.74654786
32	M442T146	1.32181938043331	-2.14616965195852	0.0413860713151426	0.0628325203531482	441.524400862532	441.466641387548	441.535937205742	146.157	140.1	150.174	16	7	3	6	http://metlin.scripps.edu/metabo_list.php?mass_min=440.37&mass_max=440.67	24321293.1659083	37618207.7132785	43680814.8917315	34161502.3656996	45895729.8095647	47224248.8324167	24737906.5434337	46012033.3926381	12275172.1734973	32107831.6263305	30461023.1308331	30651118.3030153	28785901.3829908	38557079.0247401	22187598.2423205	36243779.19975	39849496.5246247	21947091.1542611	41204233.3310913	35614891.6554784	14834016.1335221	13335598.5796126	9530126.48822482	16483804.4875442	20000447.0605775	27238489.2079912	26882099.9573187	35128639.7430301	42485269.5619737	41623708.7136656	34922816.7113848	43703216.8749457	37583124.4719303	43750740.9161079	23333717.4821053	34178412.4408743	13075799.593375	29777378.2295839	27562942.4211144	28406347.3706029	24931662.692727	37707249.3647884
33	M532T649	1.72783641071707	2.1682498284037	0.0418262683379109	0.00120712661124765	532.257418320786	532.177539807325	532.359775506964	649.405	646.78	656.128	22	10	10	2	http://metlin.scripps.edu/metabo_list.php?mass_min=531.11&mass_max=531.41	25165655.0160379	18564690.5283351	3946748.41175603	30506650.9248293	13730685.3173971	14389184.9901323	31635830.822945	3172574.61628309	33039351.8636952	15824089.4527385	10309928.0748137	4752847.8310468	10232518.1563418	11611288.3703882	33987896.9220729	18208337.2878995	8407965.75303468	31699270.8941866	6255176.14522127	26858150.5038027	53005939.4252343	41060808.82751	51827283.2148611	53386886.8769684	34296604.4041217	8141738.97126534	5659158.59722214	19219839.3886569	1450496.08877936	1047514.01198332	724924.903885414	907800.493242105	699130.910875322	13583906.1466959	28809403.2010893	3353399.06874107	28242777.414595	5754164.29961131	12298396.7866439	16603697.4822875	655160.899321387	1278584.81187476
34	M235T600	2.01921606653445	2.11195670231776	0.0444656777619383	0.00282630878922486	234.965953652032	234.941353604294	235.062407174872	600.5	589.526	609.579	14	3	9	2	http://metlin.scripps.edu/metabo_list.php?mass_min=233.82&mass_max=234.12	10906346.7474921	761882.373456159	1209623.94998032	3820895.61442638	358459.351218497	1167031.22685049	1483988.0959082	1221907.68586523	1647526.50975755	1163024.1268452	982800.389691542	510018.730682162	3249738.32357661	1600393.82323315	10465236.8439993	1142632.88060033	4401686.22147944	5469087.65402592	866937.679505763	3545346.73204113	6609900.28614922	5510322.13767041	5581321.46568398	6102247.03372996	3819594.77975644	625310.114428991	846184.759367901	5759554.47873845	481430.035340408	235023.588458362	235583.669649739	355324.470082131	364129.39873112	1281433.81834588	1103215.7530478	1941432.50305987	4436532.84915395	711336.5475295	2848890.12209086	1154741.43734739	235417.743225179	348042.271543554
35	M231T663	1.43132124600983	2.10981505565918	0.0453469475424066	8.96890449117214e-05	231.081023406419	231.057218715956	231.14776442472	663.352	657.1	677.778	14	6	7	1	http://metlin.scripps.edu/metabo_list.php?mass_min=229.93&mass_max=230.23	13987352.612582	14570682.2821945	5384482.24876537	12119930.7689297	15165727.4367762	10566509.7768182	14072278.0179375	4483417.91680843	24342173.1783399	11963426.6820754	8235629.57387613	5471328.25504869	8977880.2149716	7937475.08488369	16535457.994105	18985076.8444393	7829242.0491149	14587788.8783343	7898050.22498437	15449992.9454577	24932005.1550503	25136568.1869349	25580692.7600362	19190120.485039	20839682.2523053	8064585.92209985	5580163.57767884	14506336.5343761	3600862.27018951	2452267.85933536	2476501.87303026	2293479.07575027	2481460.10268236	8119420.58415016	12125429.700997	4905915.77675513	14519048.0208742	6211416.49329803	9539425.47812882	9285584.28669277	1614320.27204403	3026744.30457308
36	M331T473	1.76714562580076	2.11413580874923	0.0464043334668165	0.0207088899245477	331.329977042632	331.271984524477	331.353402206978	472.9905	465.336	507.315	24	7	11	5	http://metlin.scripps.edu/metabo_list.php?mass_min=330.18&mass_max=330.48	15924202.8485022	10599890.656369	8333248.22479296	5430997.84970689	10732411.1546337	11473279.0303546	14812195.7706488	5508610.6009173	37985223.3470592	11476841.5853857	6932598.03782029	5504902.4299217	11499239.2292036	8017793.50440014	16114564.4841066	15671512.8521	10493034.5669531	17228159.7252659	8205188.8659776	18368631.2766667	34574161.3212309	39380503.7064902	40224721.7929951	46713011.9037288	18855242.1356059	7568980.17483276	5949386.70950393	10873761.1732557	3805734.91970081	3998142.15698007	2478343.76327375	3879011.30436377	4174673.72297929	14911099.635346	19054059.1881417	7022501.88195235	36592333.32975	6669516.50322717	10496160.0952763	14718540.4230226	2340219.76378098	4165010.92998615
37	M158T922	1.50168650702981	2.06479463542686	0.0505034788696697	0.00427462007451232	158.081168162335	158.072559228734	158.128933305697	921.95	916.367	931.854	23	8	11	4	http://metlin.scripps.edu/metabo_list.php?mass_min=156.93&mass_max=157.23	2261110.23820495	4401398.1214626	3114820.75475053	2951973.57029385	2814846.55644238	1656224.96732377	2122986.38918685	2268827.72067681	5775729.73247748	6226075.0717859	6609986.45867701	3708452.92697987	8260677.30694997	3132403.0355485	2764143.19256794	5371337.31856666	5102671.85714307	4940574.74411184	1693206.25232707	4353591.51934018	3398278.7020648	8658850.78299342	9415266.55231015	9680548.66069978	12305150.803311	4769609.39020493	5405146.64704603	5193165.9896637	1005853.80151312	845948.679152685	697686.644671875	657509.001105218	485132.683177097	2593164.61452975	1846144.73203974	3457591.46683114	6140603.83611766	3856432.4786171	6284965.33829382	7086765.2385032	766593.79102787	1056142.38566395
38	M479T667	2.13259104333252	2.08231455427604	0.0511133143385289	0.0127331223837677	479.352581491452	479.293294838463	479.414236783431	666.8815	654.911	682.034	16	4	10	2	http://metlin.scripps.edu/metabo_list.php?mass_min=478.2&mass_max=478.5	49668768.1565202	45495809.613601	4752295.66890695	36919104.0960519	18498783.1112857	15429209.7635575	37378257.3985021	4120417.23356526	77589389.6631183	14373562.1964261	9974425.46953731	5335367.14654209	10872246.4707816	10202689.4615382	64966370.3006499	73645698.0182276	9566064.81511859	49399951.5075117	8975668.4270159	30459871.3159755	167633779.179589	65072922.5600765	99140236.6911407	73785387.6268819	36382771.0375616	9216164.15087011	4541511.18584994	33596132.5046354	3956355.22452212	3163355.02217425	3378907.01495409	3528958.51718721	2526672.77740542	18838087.3931467	50651485.7671796	4311631.45409859	79334400.4703468	6634393.28406993	16902430.9933015	30782499.6804729	2676853.38860157	3396407.11256522
39	M342T477	1.75562197994257	2.05683353001497	0.0513441926394371	0.126907497619953	342.341382448238	342.31330184128	342.401451562824	477.1785	468.965	479.735	34	12	13	9	http://metlin.scripps.edu/metabo_list.php?mass_min=341.19&mass_max=341.49	58322063.7274569	38200161.7651738	13250511.9806535	7663745.57174114	11613778.3107239	23555527.6501969	19615372.0453949	5690022.37792144	76722552.9623277	31398394.8779805	16271198.4322622	11888700.5346918	49243737.2684105	21629924.6534966	53270896.7466933	56371467.6901469	10627209.7897933	51847853.9021591	8747226.52441423	25514716.6710888	61562050.7463147	92694877.699173	95839695.9161824	94321592.6324081	61025781.4971809	20229086.128289	9033251.09575531	34944085.8355442	10835207.7518357	6273639.80807956	3702218.24460154	8061677.19890055	4463331.65663273	58496056.0685058	61274440.5609171	15450131.6025983	109284297.022731	21904951.6272401	50452208.0638078	58902248.9312501	2954714.30447979	10390277.4785636
40	M203T654	1.35841559355719	2.05768490339334	0.0519681483982239	0.00249568824744207	203.113366989035	203.010505312308	203.15450119173	654.394	652.695	660.595	41	14	14	13	http://metlin.scripps.edu/metabo_list.php?mass_min=201.96&mass_max=202.26	27701018.4994337	37804757.1723088	23810176.2953687	49017491.8010225	19918463.0861555	25798894.6347738	43279072.6434686	11302233.2574378	29638016.246194	28282032.622364	22811782.9895794	26850012.6880812	34962209.0108975	43066918.9811313	28212686.3975026	53094695.02737	33871684.5163895	39260513.1338128	18753858.8236283	39120607.9569215	75630235.2219053	53766899.5986038	14078396.587818	49677827.4530146	49134303.5034055	38606697.9034443	24167418.9725755	58922590.1368276	5834848.74322528	5362024.07867443	7136436.53115051	6579935.33678624	3972672.30787404	31947701.2128852	51664908.1923908	15061166.8462002	26944567.2885687	19521502.0513042	26618703.4584921	58220969.7285558	3174325.12990438	9983234.16162726
41	M283T204	1.43857287559956	2.03397466354883	0.052575731197344	0.0207317684393817	283.153078239642	283.085590761572	283.221785142423	204.299	170.144	210.87	31	12	11	7	http://metlin.scripps.edu/metabo_list.php?mass_min=282&mass_max=282.3	84391533.5783334	43683278.5891526	23805833.2219062	65361826.68946	33466358.2984382	30436471.6297708	75285933.8915544	25754456.1727241	74130225.4230931	21214133.3906242	34603397.2400911	19357193.6703521	28993774.866089	39360188.2426863	72832757.8443052	52211853.7248454	67617560.8806388	60911554.5559443	25997590.0872	51867097.1112847	106225269.948624	86903392.4344374	86929710.5405613	74959460.8692325	60022919.6705809	22745893.8907402	14686388.3566046	79008728.2750244	15175100.8134803	8657546.38881592	13309235.387851	12602121.9301934	12306980.8315536	46064144.820872	87377363.8828979	39823581.9505403	83024567.8585804	28113221.9364048	66549172.6861511	39087780.7214677	8349127.82871272	14542272.9877092
42	M143T112	1.44585580222534	2.04466853162332	0.052866508221701	0.0124909582170195	143.070285118416	143.046110008393	143.129668637741	112.04	106.731	115.042	18	6	8	4	http://metlin.scripps.edu/metabo_list.php?mass_min=141.92&mass_max=142.22	5230104.70100035	2393694.2710196	3081099.79236838	4667092.25366003	1756539.35335348	2016058.7731141	2963130.18473132	1771523.80991736	6497489.9323474	4092874.39789022	2705876.23339559	1947129.48190756	4533946.75768787	2594555.66145148	4872081.11495471	4310873.29904119	4912056.06218339	3572890.42660896	1997401.15874417	4324640.15132737	5742239.51369357	4906225.897003	8393210.46749257	9823084.87856014	6341842.64037949	2589874.57509049	2295043.92073444	2790979.74940046	483504.798184729	493174.079527041	1022273.87975164	928996.08841052	715133.138193045	3619786.02183558	4288495.19240269	2362243.20586879	7668685.46424492	2804808.4092346	3920208.13804102	4408256.73853528	689710.331742996	1036253.2338204
43	M330T473	1.86181354839978	2.02807433040201	0.0549166008968305	0.0237508625478569	330.340548801209	330.290506284641	330.366374038003	472.647	465.996	511.757	44	14	14	12	http://metlin.scripps.edu/metabo_list.php?mass_min=329.19&mass_max=329.49	82123418.5882262	54263966.5693125	32728475.527242	25365495.7611827	36341781.182274	47600646.4719383	77919725.004009	19783212.981008	220952181.198469	79713381.8513488	37550604.225149	30196813.0197995	65149338.7862782	32720841.097914	82940387.6570833	83278534.4563775	53294224.0327634	80365865.5671192	29318487.9947858	80017710.5042169	189936855.593343	234860857.781779	245445375.278799	244890912.402484	117559610.143416	44495273.6009182	32710244.1284144	49295792.9637598	8237281.22861011	9434062.14927468	4625926.18825876	6550775.21671117	5260704.06666115	67993624.9367564	105025123.785133	35502976.4980749	203804582.907399	39765194.3321442	64575523.305375	81120039.0397995	3338485.13295321	6108259.91425745
44	M188T1040	1.97837154487301	2.0385440992431	0.0565958698723876	0.0330262665914593	188.155166871908	188.146908066391	188.168730668275	1039.735	1030.68	1045.97	18	3	10	5	http://metlin.scripps.edu/metabo_list.php?mass_min=187.01&mass_max=187.31	25381901.1597258	7788193.4508411	16249024.283674	25654138.1513885	4484191.58137227	6006395.35547651	11723696.4341522	5527541.62156245	28750919.3488063	7676099.63443724	5185755.46183916	3801580.12319576	10635982.3464829	8105337.83313711	23284181.9052477	16679930.1414976	27793341.252499	26811373.2940098	7683869.42874001	17398299.856281	84411476.0661631	24096477.4134259	37188223.5443426	16522167.7546472	18964483.7613288	6084313.29002537	5167608.34435937	18244447.9989473	2576897.00551839	2843213.38334565	2760039.55704569	2551966.48997809	2047772.77504814	14612542.324031	41057903.9568836	8437132.29470075	19674756.4336027	3976127.66652554	16316052.0753637	23337655.2435589	1498039.71606506	2551729.43273194
45	M181T231	1.67313115890219	2.01336544405743	0.0571309365619797	0.00765873609630274	181.042520269855	180.97107555324	181.073620859371	231.272	187.377	241.361	28	7	11	5	http://metlin.scripps.edu/metabo_list.php?mass_min=179.89&mass_max=180.19	17591931.6920204	7281476.52918253	4395221.92018085	12371663.7409874	5285070.87477479	6899436.79734438	12171846.6866122	2499036.76764993	18768651.2950709	5854811.77605789	4038915.35009977	3463812.48257367	10453908.453634	4811161.55368021	12076546.1518477	12695482.1468142	5919244.20018416	10841106.8804451	3111924.41098696	11519025.0360381	28412721.9130709	22927036.5099018	30855293.6275574	13053117.0838042	22939171.5393288	3394178.19260278	8784407.32017963	7364805.1157846	1852229.54069493	1668715.46853516	1401223.00507157	2686064.61426938	1742559.91808667	8803448.38990171	15312755.6837021	6465195.12578334	15621289.4906583	6394002.05056202	7095196.21197472	7543331.85355717	1064526.08753588	2290265.76486754
46	M124T902	2.50745883298117	2.00648953188274	0.0595942918306704	0.010902722388756	124.12280001734	124.104681855245	124.12782424548	902.243	888.998	952.012	17	5	9	2	http://metlin.scripps.edu/metabo_list.php?mass_min=122.97&mass_max=123.27	39058654.3794448	4331043.10935039	1188827.96056199	29271305.9618736	2476188.61531334	5877073.76368237	19040278.6869169	1048796.78989439	14728990.6869309	4078590.32506159	1669853.13677767	10019000.101571	3215054.61291439	1187108.82741118	30556335.8175728	10556441.6660464	4297032.23727659	14449252.5137849	939679.303580651	11524897.3040326	84529513.3875321	35372538.1939033	57614708.6695081	52077852.2676546	21879347.6110362	11388774.8290072	876835.765315929	7936990.84530551	919580.666942756	1048246.26925695	825368.2521238	960537.472418168	919318.891609834	2990112.65811625	19696290.9260661	796110.419737748	35222785.7705124	1328477.49051069	1965469.7127219	1850834.94562338	547500.580861177	1008030.44220139
47	M426T108	1.64286355922203	2.01047862077999	0.0597771797031781	0.0172891556131633	426.33535376118	426.279770584408	426.424234529917	108.4705	103.727	122.547	12	2	7	3	http://metlin.scripps.edu/metabo_list.php?mass_min=425.19&mass_max=425.49	18179016.0223368	12336722.659359	12194566.8370173	12751512.1123265	12621453.6572003	11364718.9956822	18388041.4765988	9652738.84030987	34135731.0790762	10207466.1187217	10227173.3807711	9485343.0772471	7515106.30776015	13823706.697756	17443551.0504589	12359403.4360193	13261679.41228	21024758.6698169	9559990.95777526	13559015.441594	46012173.5845974	55039854.7727767	44138711.1772682	25622275.5715914	25155269.4126661	12549681.9656828	7318874.3360832	13835700.4659886	5508065.45267277	7282423.49008306	6547622.60155794	7631198.64830336	6338616.65650362	13817890.3748128	27228448.9338651	12860057.0250242	24683512.9194541	6193447.07401794	12120004.1551994	17717394.0265267	4399568.04649853	8127247.20111517
